feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV_205	visit18m_azm	visit18m_azm	-0.0517091072738854	0.0819487439166306	875	150	0.528288920701225	0.904360411296495
F0058	visit	Week 72	0.0385124338927046	0.0562195381923955	875	152	0.493575070599747	0.904360411296495
Hydrogenophaga	hospitalised12m	yes	0.0344593635765287	0.0502434866977425	875	29	0.492992496574298	0.904360411296495
Candidatus_Saccharimonas	visit	Week 48	-0.040433653211376	0.0513412963087129	875	202	0.431302243210964	0.904360411296495
ASV_239	visit12m_azm	visit12m_azm	0.0291307277548107	0.0450483078956187	875	78	0.518130063917146	0.904360411296495
ASV_242	visit18m_azm	visit18m_azm	-0.0261509429049868	0.0392608389015264	875	14	0.505592615877045	0.904360411296495
Mogibacterium	visit	Week 72	-0.0406385932111811	0.0541214384004079	875	180	0.453017932301367	0.904360411296495
Atopobium	trial_arm	Placebo	0.0439359765131092	0.0620131982755465	875	199	0.478850198462034	0.904360411296495
Atopobium	hospitalised12m	yes	-0.112014621669023	0.141888428355848	875	199	0.430362822988815	0.904360411296495
Selenomonas	visit18m_azm	visit18m_azm	-0.0585133786793769	0.0895074519138344	875	171	0.513543990013699	0.904360411296495
Cardiobacterium	visit12m_azm	visit12m_azm	0.0422904774915574	0.0556850052694995	875	140	0.447894842072436	0.904360411296495
Comamonas	visit18m_azm	visit18m_azm	0.0312581140553367	0.0432473536039464	875	75	0.470108423996591	0.904360411296495
ASV_286	visit	Week 72	0.0115433518436022	0.0177191799568512	875	12	0.514921486613552	0.904360411296495
ASV_286	trial_arm	Placebo	-0.0113777795538916	0.0161950412201047	875	12	0.482526387617448	0.904360411296495
Kingella	visit12m_azm	visit12m_azm	0.0436435038857764	0.058147098843823	875	106	0.453230385109425	0.904360411296495
ASV_307	trial_arm	Placebo	0.0251540771912421	0.0342881946304564	875	56	0.463397541445865	0.904360411296495
Mycoplasma	trial_arm	Placebo	-0.0417571570166906	0.0530670405324562	875	128	0.431579608074979	0.904360411296495
ASV_329	visit18m_azm	visit18m_azm	0.0129782937040816	0.0181601595911631	875	17	0.475078188542248	0.904360411296495
ASV_331	trial_arm	Placebo	0.0240094297733036	0.0335922299303288	875	80	0.474973000246922	0.904360411296495
ASV_331	visit18m_azm	visit18m_azm	0.0365815174863837	0.0486348623980886	875	80	0.452244969993696	0.904360411296495
ASV_339	visit	Week 48	-0.0180177982580385	0.0246147149198041	875	18	0.46437044561864	0.904360411296495
Peptococcus	hospitalised12m	yes	-0.0569643081482529	0.0841557568233238	875	130	0.49889818093576	0.904360411296495
Peptococcus	visit18m_azm	visit18m_azm	-0.0424039343977619	0.0583680987440721	875	130	0.467809605412005	0.904360411296495
Staphylococcus	visit	Week 48	0.0110079946948274	0.0163247346021234	875	8	0.500291340637223	0.904360411296495
Staphylococcus	trial_arm	Placebo	-0.0119244785040564	0.0159852929227191	875	8	0.455890168936511	0.904360411296495
Hyphomicrobium	visit18m_azm	visit18m_azm	-0.0177079676994504	0.0242703689856303	875	17	0.465823841058716	0.904360411296495
ASV_409	visit	Week 48	-0.0136165015373527	0.0209424270171069	875	35	0.515842045123081	0.904360411296495
ASV_409	hospitalised12m	yes	-0.0387788560564555	0.0488091009028759	875	35	0.427466904219499	0.904360411296495
ASV_422	visit	Week 48	0.0126981556651645	0.0195791116000022	875	23	0.516932520128362	0.904360411296495
ASV_428	visit12m_azm	visit12m_azm	0.010544358941466	0.0168306631199621	875	8	0.531153767175514	0.904360411296495
ASV_428	visit18m_azm	visit18m_azm	-0.0135777518992515	0.017961001728083	875	8	0.449879848403386	0.904360411296495
Lentimicrobium	visit	Week 48	-0.0225048775106502	0.0350536936995709	875	52	0.521104184094095	0.904360411296495
Sphingopyxis	trial_arm	Placebo	-0.0109951123512783	0.0148517207784843	875	17	0.45930251790641	0.904360411296495
Sphingopyxis	hospitalised12m	yes	0.0205438057214281	0.0286188269211469	875	17	0.47304765309697	0.904360411296495
Lactobacillus	trial_arm	Placebo	0.0188386360522554	0.0298203836088123	875	29	0.527726589062957	0.904360411296495
ASV_461	visit	Week 72	-0.0204574797609848	0.0270077854922962	875	36	0.449047110405054	0.904360411296495
ASV_461	visit12m_azm	visit12m_azm	-0.0279958417467339	0.035395606862315	875	36	0.429289045381194	0.904360411296495
ASV_485	visit18m_azm	visit18m_azm	-0.0212427346697906	0.027092784735725	875	23	0.433315117029026	0.904360411296495
Amnipila	trial_arm	Placebo	-0.0145720441094783	0.0213185997338956	875	32	0.494451023769167	0.904360411296495
Amnipila	visit18m_azm	visit18m_azm	-0.0223067711315704	0.0321379044502913	875	32	0.487881423561229	0.904360411296495
Rodentibacter	visit	Week 72	-0.0093985656781438	0.0120695934590981	875	15	0.436433217933037	0.904360411296495
Rodentibacter	visit12m_azm	visit12m_azm	0.010941352187818	0.015895966862836	875	15	0.49151410618221	0.904360411296495
ASV_508	trial_arm	Placebo	0.00985487123186912	0.0128651766850625	875	18	0.443892897299927	0.904360411296495
ASV_508	hospitalised12m	yes	-0.0192308538667299	0.0283547406689348	875	18	0.498103327273889	0.904360411296495
Rikenellaceae_RC9_gut_group	visit12m_azm	visit12m_azm	-0.0224822124129731	0.0315602125333392	875	23	0.476433714581888	0.904360411296495
Rikenellaceae_RC9_gut_group	visit18m_azm	visit18m_azm	0.0267234103213473	0.0336797800425138	875	23	0.427729265121579	0.904360411296495
ASV_525	trial_arm	Placebo	-0.00930751262870849	0.0118852748130236	875	9	0.433774448647762	0.904360411296495
Sneathia	visit	Week 72	0.00705225004323319	0.010893582990739	875	7	0.51755944919835	0.904360411296495
Sneathia	trial_arm	Placebo	0.00643822810420528	0.00995655701896273	875	7	0.518041102053137	0.904360411296495
Sneathia	visit12m_azm	visit12m_azm	0.0102320679662029	0.0143592073611355	875	7	0.476297882814018	0.904360411296495
Alysiella	visit	Week 48	-0.0112039492611343	0.0176015943590605	875	25	0.524681186937324	0.904360411296495
Alysiella	hospitalised12m	yes	-0.0304878184835091	0.0401521071839535	875	25	0.448157781502924	0.904360411296495
ASV_540	visit	Week 72	0.0153889771885932	0.0235571216755335	875	30	0.513832563929695	0.904360411296495
Defluviitaleaceae_UCG.011	visit	Week 48	0.018552071805082	0.0253127396557789	875	36	0.463808505333557	0.904360411296495
ASV_591	visit18m_azm	visit18m_azm	0.0131190496935535	0.016693452028595	875	9	0.432226434494636	0.904360411296495
ASV_639	visit12m_azm	visit12m_azm	-0.0159743459653716	0.0234156660562035	875	27	0.495380667180004	0.904360411296495
ASV_644	hospitalised12m	yes	-0.0189093144591776	0.0295389016759868	875	20	0.522482860125896	0.904360411296495
ASV_644	visit18m_azm	visit18m_azm	0.0158732113216588	0.021428881658607	875	20	0.459130700417951	0.904360411296495
ASV_682	visit	Week 72	0.0143154189968397	0.0185807265737084	875	27	0.441324581096997	0.904360411296495
Fretibacterium	visit18m_azm	visit18m_azm	-0.0249201146319156	0.0351180274378342	875	36	0.47813639050135	0.904360411296495
ASV_767	trial_arm	Placebo	-0.00457425009934944	0.00600402941555341	875	5	0.446348506153492	0.904360411296495
ASV_821	visit12m_azm	visit12m_azm	0.0112933196688771	0.0179735414376368	875	9	0.5300277709002	0.904360411296495
ASV_821	visit18m_azm	visit18m_azm	0.0151242615794174	0.0193210829232681	875	9	0.434045252312236	0.904360411296495
ASV_854	visit	Week 72	0.0115856126325972	0.0150917485814105	875	16	0.442886920761053	0.904360411296495
ASV_861	trial_arm	Placebo	-0.00720087068554652	0.00974456119111823	875	5	0.460129856950484	0.904360411296495
Olsenella	visit12m_azm	visit12m_azm	0.0146812677399398	0.0226695183897961	875	14	0.517493431299273	0.904360411296495
Acinetobacter	visit18m_azm	visit18m_azm	0.0190880995622402	0.0253490345525787	875	13	0.45164753651635	0.904360411296495
ASV_934	hospitalised12m	yes	-0.0176428187680661	0.0253638755800331	875	14	0.486872788177603	0.904360411296495
Mobiluncus	visit	Week 48	0.00520994037312635	0.00789354342752097	875	8	0.509412527192314	0.904360411296495
ASV_1054	trial_arm	Placebo	0.00501830284654772	0.00736552856087164	875	8	0.495848961072818	0.904360411296495
ASV_1121	visit18m_azm	visit18m_azm	-0.0102336294634612	0.0161910012899061	875	9	0.527516320665746	0.904360411296495
ASV_1234	visit	Week 48	-0.00367119842767882	0.00497973231710494	875	5	0.461182896500725	0.904360411296495
ASV_1234	visit12m_azm	visit12m_azm	0.00502247750172443	0.00703237059846327	875	5	0.475299179572828	0.904360411296495
ASV_1306	visit	Week 48	0.00526131851382707	0.00767513035034577	875	5	0.493366555538718	0.904360411296495
ASV_1325	visit	Week 72	-0.00569264514890162	0.00908893614846772	875	12	0.531265221039402	0.904360411296495
ASV_1325	trial_arm	Placebo	-0.00567015877405273	0.00830713926546136	875	12	0.495064156197474	0.904360411296495
Pantoea	visit	Week 48	-0.00487360802366926	0.007210998531148	875	5	0.499311095333936	0.904360411296495
Pantoea	visit	Week 72	-0.00484338937217035	0.0077255861116596	875	5	0.53087102396866	0.904360411296495
ASV_1343	visit12m_azm	visit12m_azm	0.00735974812508965	0.0113801490128764	875	7	0.518372887049194	0.904360411296495
ASV_1415	visit	Week 48	-0.00527991572412577	0.00744608990446961	875	6	0.478543448397745	0.904360411296495
ASV_1415	visit	Week 72	-0.00523644433138165	0.00797786564082662	875	6	0.511816056902908	0.904360411296495
ASV_1415	trial_arm	Placebo	0.00536627248573248	0.00729427592736407	875	6	0.462122585154824	0.904360411296495
Desulfobulbus	visit	Week 72	0.00685062170847101	0.00991550965845914	875	9	0.489880800556287	0.904360411296495
ASV_1531	trial_arm	Placebo	-0.00650437281336004	0.00865029593653409	875	5	0.452300067135026	0.904360411296495
ASV_157	hospitalised12m	yes	-0.0667069550666773	0.107126729288575	875	106	0.533865975796165	0.904863776030777
Eikenella	hospitalised12m	yes	-0.042423790246032	0.068146283166823	875	61	0.533990287411921	0.904863776030777
Catonella	visit	Week 48	0.050859470617808	0.0821235485339219	875	271	0.535959825894185	0.904863776030777
ASV_860	visit12m_azm	visit12m_azm	0.00728618495653994	0.0117714864028055	875	12	0.536215570981201	0.904863776030777
ASV_1456	visit	Week 48	0.00577328901244703	0.00931502756526097	875	5	0.535563795575212	0.904863776030777
Actinomyces	visit	Week 48	-0.0505846972877922	0.0821987967123223	875	670	0.53854102184997	0.907212951885911
Desulfobulbus	visit18m_azm	visit18m_azm	-0.0085421374700461	0.0139420431212228	875	9	0.540301931004411	0.908604631377659
ASV_180	visit18m_azm	visit18m_azm	0.0264546945112652	0.0437595801417123	875	75	0.545695653252863	0.909804759797226
Hydrogenophaga	visit12m_azm	visit12m_azm	-0.0227692805714643	0.0376033034648785	875	29	0.544996624250955	0.909804759797226
Comamonas	trial_arm	Placebo	0.0196226738033919	0.0323120219691931	875	75	0.543839270033264	0.909804759797226
ASV_613	visit	Week 48	0.00450016930101626	0.00738420397332736	875	5	0.542397696374844	0.909804759797226
ASV_1054	visit	Week 72	-0.00488076528305201	0.00805870909951089	875	8	0.544904850181235	0.909804759797226
Veillonella	trial_arm	Placebo	-0.0490276427507402	0.0820901206261584	875	835	0.550547284093746	0.911609127898355
ASV_260	visit	Week 72	-0.0117613541214135	0.0196998638807524	875	31	0.550698611637115	0.911609127898355
Hyphomicrobium	trial_arm	Placebo	-0.00946745541959922	0.0157697849031577	875	17	0.548426962338031	0.911609127898355
Fretibacterium	trial_arm	Placebo	0.013596883628326	0.0228181013335943	875	36	0.551409761083949	0.911609127898355
ASV_1272	visit	Week 48	0.00596112220075581	0.0100053179799966	875	10	0.551467250210116	0.911609127898355
Solobacterium	trial_arm	Placebo	-0.044480549027571	0.0754770311510359	875	342	0.555806184981797	0.916017059981724
ASV_854	hospitalised12m	yes	-0.0156553896244329	0.0265798822649135	875	16	0.556018585791376	0.916017059981724
ASV_485	visit	Week 48	-0.010507781334425	0.0179036909789568	875	23	0.557511691044584	0.916922781210382
Haemophilus	visit18m_azm	visit18m_azm	-0.0372535703136773	0.0692169889701621	875	869	0.590629520313927	0.920019060489001
Actinobacillus	hospitalised12m	yes	-0.137512155681149	0.255064741975075	875	458	0.590136554483001	0.920019060489001
ASV_112	visit	Week 72	0.0213240581328915	0.0381180226930451	875	70	0.576079443916851	0.920019060489001
ASV_126	visit12m_azm	visit12m_azm	-0.022483913163377	0.0415301743795686	875	15	0.588379512528072	0.920019060489001
Mannheimia	hospitalised12m	yes	-0.0775854320301946	0.141153760177726	875	140	0.582884721403035	0.920019060489001
ASV_182	trial_arm	Placebo	0.0200384118139513	0.0361805918347383	875	53	0.579829106909869	0.920019060489001
Eikenella	visit	Week 72	0.0203876699708994	0.0374741020449504	875	61	0.586601918411317	0.920019060489001
ASV_209	trial_arm	Placebo	-0.0305814143075186	0.05277029697832	875	167	0.562393572737208	0.920019060489001
Tannerella	visit18m_azm	visit18m_azm	0.0445132980405301	0.0776135988158629	875	161	0.566498818277889	0.920019060489001
Filifactor	visit12m_azm	visit12m_azm	-0.0253881927972422	0.0439075351384365	875	77	0.563336247661313	0.920019060489001
Dialister	hospitalised12m	yes	0.0357814528463011	0.0636604793942105	875	53	0.574432874970236	0.920019060489001
ASV_339	hospitalised12m	yes	-0.025934936091206	0.0464455737563004	875	18	0.576719281371193	0.920019060489001
Hyphomicrobium	hospitalised12m	yes	0.0166024594196576	0.0303879093512857	875	17	0.584965206377896	0.920019060489001
Psychrobacter	visit18m_azm	visit18m_azm	0.0116501883739329	0.0213968298275773	875	9	0.586249687038635	0.920019060489001
Lentimicrobium	hospitalised12m	yes	-0.0426393058292589	0.0732057253695603	875	52	0.560587426900382	0.920019060489001
Delftia	visit18m_azm	visit18m_azm	-0.00612338104236115	0.0108614679893935	875	11	0.573055588465551	0.920019060489001
Bulleidia	visit	Week 48	-0.0101283290705085	0.018373621784557	875	32	0.581693407168484	0.920019060489001
Anaeroglobus	visit	Week 72	-0.0115727958307951	0.0202053151863028	875	23	0.567019331815786	0.920019060489001
Anaeroglobus	hospitalised12m	yes	0.0239343470936589	0.0420693848963254	875	23	0.569771343890166	0.920019060489001
ASV_508	visit	Week 48	-0.0065216687988641	0.0118351327686596	875	18	0.581829530177784	0.920019060489001
ASV_591	visit	Week 72	-0.0064031981630861	0.011868307238381	875	9	0.589713030599306	0.920019060489001
ASV_644	trial_arm	Placebo	0.00808652176503328	0.014429488077973	875	20	0.575341665302517	0.920019060489001
ASV_653	visit12m_azm	visit12m_azm	-0.00616979570911844	0.0108534425811793	875	5	0.569929380260161	0.920019060489001
Family_XIII_UCG.001	visit18m_azm	visit18m_azm	0.0186740567913274	0.0330719809639592	875	34	0.572458501186523	0.920019060489001
ASV_844	visit	Week 48	-0.00367744628228225	0.00654184362769121	875	7	0.574218812302721	0.920019060489001
ASV_861	visit12m_azm	visit12m_azm	-0.00771864162050947	0.0137610685681604	875	5	0.575073148988102	0.920019060489001
ASV_894	visit12m_azm	visit12m_azm	-0.0075768895691262	0.0133727452278955	875	8	0.571222678838637	0.920019060489001
Scardovia	visit	Week 72	-0.00349113136944559	0.00639595939965726	875	10	0.585372057415246	0.920019060489001
Mobiluncus	visit	Week 72	0.00471931646576489	0.00845683842702565	875	8	0.576955937969284	0.920019060489001
ASV_1095	hospitalised12m	yes	-0.0133182510044184	0.0245795986236921	875	11	0.588066634152089	0.920019060489001
ASV_1121	visit	Week 48	-0.00589996701358208	0.0107435702670528	875	9	0.583035108038583	0.920019060489001
ASV_1456	trial_arm	Placebo	-0.00525228130706859	0.00912133935669195	875	5	0.564883761689592	0.920019060489001
Roseburia	hospitalised12m	yes	-0.0110804354443653	0.0203055110272591	875	8	0.585421921403215	0.920019060489001
ASV_163	hospitalised12m	yes	-0.0513393019682102	0.0962514364553371	875	63	0.594121418380954	0.921056081912781
Catonella	trial_arm	Placebo	0.0452927147981949	0.0845491813012594	875	271	0.592307795849985	0.921056081912781
Atopobium	visit	Week 48	-0.0291488621229971	0.0546729882713981	875	199	0.594138028147442	0.921056081912781
Streptococcus	visit18m_azm	visit18m_azm	0.026548901837609	0.0628133888293268	875	872	0.672694618342435	0.921469472816386
Moraxella	visit18m_azm	visit18m_azm	-0.0808128119519591	0.173932734402819	875	417	0.642369445106283	0.921469472816386
Porphyromonas	visit18m_azm	visit18m_azm	0.0496205034306126	0.111735496487845	875	818	0.657140526430978	0.921469472816386
Leptotrichia	hospitalised12m	yes	-0.118018247759122	0.261348266018746	875	735	0.651844808736847	0.921469472816386
Rothia	trial_arm	Placebo	0.0412501846796247	0.0906772583830373	875	739	0.64930531384802	0.921469472816386
Aggregatibacter	trial_arm	Placebo	0.0372960640183192	0.0866209396738116	875	532	0.66690061997278	0.921469472816386
Escherichia.Shigella	visit	Week 48	0.00680182900795406	0.0151642423026392	875	7	0.65387262888289	0.921469472816386
Pseudomonas	visit	Week 48	0.0090769353235447	0.0205765262590706	875	11	0.659285544774056	0.921469472816386
ASV_77	hospitalised12m	yes	-0.069041260226733	0.139706835580977	875	381	0.621473140575462	0.921469472816386
Dolosigranulum	visit12m_azm	visit12m_azm	-0.0334222501684887	0.0673475719648987	875	58	0.619896600316624	0.921469472816386
Corynebacterium	visit	Week 72	-0.0347509178155475	0.0819764175272691	875	340	0.671780296496612	0.921469472816386
ASV_112	trial_arm	Placebo	-0.0200283049446257	0.0388101984238814	875	70	0.605955453505328	0.921469472816386
Stomatobaculum	trial_arm	Placebo	0.0399246906799384	0.090035020146282	875	406	0.657578915247726	0.921469472816386
ASV_120	visit	Week 48	-0.012591259777405	0.0273304606058582	875	25	0.645176624385308	0.921469472816386
ASV_126	trial_arm	Placebo	-0.0148189600208379	0.0287966834671396	875	15	0.606959036327761	0.921469472816386
ASV_126	hospitalised12m	yes	-0.0266120102396844	0.0554903578070923	875	15	0.631647593145953	0.921469472816386
TM7x	visit	Week 72	0.0313056429715364	0.0668584801401566	875	309	0.639787978482468	0.921469472816386
Oceanivirga	visit18m_azm	visit18m_azm	-0.0270543092052813	0.0604823753990237	875	68	0.6548194224679	0.921469472816386
ASV_180	visit	Week 72	-0.0131391574762619	0.0311157980433887	875	75	0.672972392807552	0.921469472816386
ASV_182	visit	Week 48	-0.0177889280001004	0.0359435904442959	875	53	0.620861144139723	0.921469472816386
ASV_182	visit12m_azm	visit12m_azm	0.0210274499713924	0.0507473982688529	875	53	0.678777924420301	0.921469472816386
Eikenella	visit18m_azm	visit18m_azm	-0.0219038573385133	0.0527087706811748	875	61	0.677871529408148	0.921469472816386
ASV_205	visit	Week 48	-0.0223963154328085	0.0539692181006392	875	150	0.678314200144047	0.921469472816386
ASV_216	visit18m_azm	visit18m_azm	0.0262418159371294	0.0520763169413192	875	71	0.614501150498353	0.921469472816386
Mogibacterium	visit	Week 48	-0.023842374422753	0.0500995243683038	875	180	0.634328009193054	0.921469472816386
Selenomonas	trial_arm	Placebo	-0.0262077361670638	0.0627268984239581	875	171	0.676196476531795	0.921469472816386
Cardiobacterium	visit	Week 48	0.0174089839702879	0.0394756830131874	875	140	0.659376675519152	0.921469472816386
Capnocytophaga	hospitalised12m	yes	-0.07135701951265	0.146840624581135	875	252	0.6273067712767	0.921469472816386
ASV_286	hospitalised12m	yes	-0.01295176924779	0.0312073657034049	875	12	0.6782277495575	0.921469472816386
ASV_286	visit12m_azm	visit12m_azm	-0.0106268882310343	0.0233562620752055	875	12	0.649229514034539	0.921469472816386
Kingella	visit	Week 48	-0.0216920836752891	0.0411979306086535	875	106	0.598727304359786	0.921469472816386
Butyrivibrio	hospitalised12m	yes	-0.0411097947759191	0.0959748091203009	875	115	0.668686469056533	0.921469472816386
ASV_307	visit	Week 72	-0.0172168753075039	0.0342028723570433	875	56	0.614880976432788	0.921469472816386
ASV_307	hospitalised12m	yes	0.0358145370819473	0.0753593317152645	875	56	0.634890679587817	0.921469472816386
Tannerella	trial_arm	Placebo	-0.0235774168072044	0.0541744751747307	875	161	0.66352028410382	0.921469472816386
ASV_329	trial_arm	Placebo	-0.00627776440467906	0.0122544572520139	875	17	0.608583846868999	0.921469472816386
ASV_329	hospitalised12m	yes	-0.0122257096697272	0.0251647513300768	875	17	0.627361653806757	0.921469472816386
ASV_329	visit12m_azm	visit12m_azm	-0.00837846414462287	0.0169385446510158	875	17	0.621033832792512	0.921469472816386
Filifactor	visit18m_azm	visit18m_azm	0.0234865938117799	0.047395707299015	875	77	0.620392456998502	0.921469472816386
Psychrobacter	visit	Week 48	-0.00750491932164402	0.0141979078766463	875	9	0.597222718371342	0.921469472816386
Psychrobacter	trial_arm	Placebo	0.00637824358660152	0.0139026894972277	875	9	0.646508679316841	0.921469472816386
ASV_428	trial_arm	Placebo	-0.00484820410229412	0.0116702442416434	875	8	0.677927656024727	0.921469472816386
Sphingopyxis	visit12m_azm	visit12m_azm	-0.0110773249654367	0.0214189441110797	875	17	0.605166328532161	0.921469472816386
ASV_472	visit18m_azm	visit18m_azm	0.0150569994078162	0.0355731404322782	875	28	0.672242997092965	0.921469472816386
ASV_485	trial_arm	Placebo	0.00790689760516787	0.018251026887156	875	23	0.664956623156656	0.921469472816386
Rodentibacter	hospitalised12m	yes	-0.0101334209499755	0.0216100654725328	875	15	0.639381321412388	0.921469472816386
Anaeroglobus	visit18m_azm	visit18m_azm	0.0130610169151502	0.0284092293380117	875	23	0.645864254255085	0.921469472816386
ASV_508	visit	Week 72	-0.00542435929592633	0.0127986179895141	875	18	0.671851148831255	0.921469472816386
ASV_508	visit12m_azm	visit12m_azm	-0.00739656661681911	0.0166990110619393	875	18	0.657990011771538	0.921469472816386
ASV_508	visit18m_azm	visit18m_azm	0.00835657551465308	0.0179922551718408	875	18	0.642497312127886	0.921469472816386
ASV_525	hospitalised12m	yes	-0.00957962659629146	0.0230504695234117	875	9	0.677946651108192	0.921469472816386
Sneathia	visit	Week 48	-0.00469665393728899	0.0101679807602692	875	7	0.644264290461791	0.921469472816386
Sneathia	hospitalised12m	yes	-0.00827370015012851	0.0191859910582904	875	7	0.666403473351315	0.921469472816386
Alysiella	visit12m_azm	visit12m_azm	0.0130992413138822	0.0248401012372325	875	25	0.598158203779795	0.921469472816386
ASV_529	hospitalised12m	yes	-0.00899367778750768	0.0174897327402922	875	7	0.607669808712957	0.921469472816386
ASV_540	trial_arm	Placebo	0.0110954364145454	0.0218774284327955	875	30	0.612169218589574	0.921469472816386
Centipeda	visit	Week 72	-0.0143278444159501	0.0301422734720622	875	42	0.634715390647022	0.921469472816386
ASV_591	hospitalised12m	yes	-0.0108661210650326	0.021477063904066	875	9	0.61319659663868	0.921469472816386
ASV_639	trial_arm	Placebo	-0.00683337775864333	0.0163647153057046	875	27	0.676366503274916	0.921469472816386
ASV_689	hospitalised12m	yes	-0.0119723709633696	0.0242634791892362	875	14	0.622059687025423	0.921469472816386
ASV_767	visit18m_azm	visit18m_azm	-0.00464208357208888	0.00924045636709228	875	5	0.615538082928485	0.921469472816386
ASV_817	hospitalised12m	yes	-0.0114833669899956	0.0218768390587143	875	16	0.599779940950689	0.921469472816386
ASV_821	hospitalised12m	yes	-0.014464635249881	0.0285891325764387	875	9	0.613181329845644	0.921469472816386
ASV_860	hospitalised12m	yes	-0.00766112410399124	0.0174828185321357	875	12	0.66156549440495	0.921469472816386
ASV_897	hospitalised12m	yes	-0.00973031680698457	0.0228616124530181	875	8	0.670688189198873	0.921469472816386
Scardovia	hospitalised12m	yes	-0.00546659603616006	0.0117986062837669	875	10	0.643410494497547	0.921469472816386
Acinetobacter	visit	Week 48	-0.00810665669962963	0.0168204009771379	875	13	0.629960239242368	0.921469472816386
Acinetobacter	visit	Week 72	-0.00850148476309434	0.018020729808807	875	13	0.637215666962954	0.921469472816386
Acinetobacter	trial_arm	Placebo	-0.00779474806187564	0.0164706528620787	875	13	0.636153317697837	0.921469472816386
ASV_934	trial_arm	Placebo	0.0061442388124353	0.0131625659924069	875	14	0.640762671082416	0.921469472816386
Prevotellaceae_YAB2003_group	trial_arm	Placebo	0.00891894417945716	0.0170671957474258	875	16	0.601401173909315	0.921469472816386
Mobiluncus	trial_arm	Placebo	0.00409997118851082	0.0077294122668747	875	8	0.595944207778115	0.921469472816386
Mobiluncus	hospitalised12m	yes	-0.00638920908805338	0.0148943489557344	875	8	0.66805246533095	0.921469472816386
Mobiluncus	visit12m_azm	visit12m_azm	-0.00520488081525894	0.0111472503304482	875	8	0.640673862319568	0.921469472816386
ASV_1004	visit	Week 48	0.00609723201155092	0.012092227760768	875	14	0.614290499096831	0.921469472816386
ASV_1121	visit	Week 72	0.00546364049496945	0.0115102474208337	875	9	0.63513718478939	0.921469472816386
ASV_1202	visit	Week 72	-0.00387723293025877	0.00906977215070648	875	6	0.669128814004618	0.921469472816386
ASV_1202	hospitalised12m	yes	-0.00702474967182072	0.0159738597972879	875	6	0.660216553261678	0.921469472816386
ASV_1234	hospitalised12m	yes	-0.00435732449772427	0.00939627070125622	875	5	0.642958083580149	0.921469472816386
ASV_1258	visit	Week 72	0.00266029241367821	0.00581837526637613	875	6	0.647625496887259	0.921469472816386
ASV_1306	visit18m_azm	visit18m_azm	-0.00577838239574038	0.0115678652855454	875	5	0.617623552812739	0.921469472816386
ASV_1325	hospitalised12m	yes	-0.00838905829849766	0.0160076118043181	875	12	0.600365850104328	0.921469472816386
Pantoea	visit12m_azm	visit12m_azm	-0.00490140985876418	0.0101833614392929	875	5	0.630413582872146	0.921469472816386
ASV_1343	visit	Week 48	0.00357829711111573	0.00805853066668096	875	7	0.657372009190024	0.921469472816386
ASV_1343	hospitalised12m	yes	-0.00654634735215585	0.0152458094958745	875	7	0.668469515083724	0.921469472816386
ASV_1398	visit	Week 48	0.00225068382815879	0.005340551477808	875	5	0.673580353694784	0.921469472816386
ASV_1415	visit18m_azm	visit18m_azm	0.00521422545477012	0.0112221098591734	875	6	0.642345624797184	0.921469472816386
ASV_1456	visit18m_azm	visit18m_azm	0.00669280712721431	0.0140381288133953	875	5	0.633653597361207	0.921469472816386
Phocaeicola	hospitalised12m	yes	-0.00614236497387332	0.0144343323771383	875	5	0.670746421836391	0.921469472816386
Moraxella	visit	Week 72	-0.0509683326441615	0.123724204606953	875	417	0.680519989349004	0.921552589953749
ASV_77	trial_arm	Placebo	-0.0268987934222212	0.0654319406060212	875	381	0.681107207286188	0.921552589953749
ASV_203	visit18m_azm	visit18m_azm	-0.0119972341935326	0.0293265463655674	875	30	0.682631548113888	0.921552589953749
Olsenella	visit18m_azm	visit18m_azm	0.00992719909718159	0.0242665304841943	875	14	0.682616983851185	0.921552589953749
Mannheimia	visit18m_azm	visit18m_azm	0.040171293915163	0.0990368099311197	875	140	0.685159414762555	0.922183021766712
ASV_163	visit	Week 72	-0.0207010279154465	0.0511240751358644	875	63	0.685680802261095	0.922183021766712
ASV_209	visit18m_azm	visit18m_azm	0.0308688493470616	0.0765463584731948	875	167	0.686893526501131	0.922183021766712
ASV_461	trial_arm	Placebo	-0.0104203639559931	0.0258289466348841	875	36	0.686727303483267	0.922183021766712
ASV_307	visit18m_azm	visit18m_azm	0.0191087631717067	0.0480829795817585	875	56	0.691202142282355	0.926687561790964
ASV_1258	hospitalised12m	yes	-0.00403871154795552	0.0102474361217399	875	6	0.693589824388749	0.928607864057664
Haemophilus	visit	Week 72	-0.0191557003969572	0.0492501255932627	875	869	0.697453122413417	0.931802686594066
Campylobacter	visit	Week 72	-0.0342994328299248	0.0894813342669217	875	696	0.701620347143662	0.931802686594066
Tropheryma	visit12m_azm	visit12m_azm	0.0170660237404532	0.0441297049471362	875	48	0.699115576655199	0.931802686594066
Peptostreptococcus	hospitalised12m	yes	-0.0623234730290358	0.163154172263769	875	351	0.702686593902727	0.931802686594066
Parvimonas	visit	Week 48	-0.0154100857191654	0.0402889517306271	875	108	0.702240618902356	0.931802686594066
Parvimonas	hospitalised12m	yes	-0.0384977422780228	0.100621956448248	875	108	0.702242750842794	0.931802686594066
